Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99plus
2052,12006.6370,12161.8810,12269.7820,12393.8290,12499.8430,12589.1370,12663.0220,12723.8860,12774.1200,12809.6500,12829.6330,12838.6130,12844.4290,12848.4590,12851.6870,12856.3730,12865.1000,12879.4260,12900.5160,12936.8790,12993.4170,13068.9120,13156.8250,13257.9590,13383.0180,13536.5340,13714.7850,13901.8120,14091.5530,14321.6940,14606.3960,14923.3670,15226.9020,15515.0420,15795.0640,16062.3350,16304.5270,16526.9430,16744.1240,16837.1050,16752.1380,16546.7230,16340.7980,16120.8000,15899.0440,15697.1580,15515.2000,15350.4740,15226.1590,15104.3580,14973.3980,14872.5050,14833.2440,14826.1030,15050.7670,15602.5030,16385.5790,17114.9480,17734.7650,18637.4610,19953.1280,21438.2950,22832.1440,24322.1350,24854.9700,23923.0140,22052.6020,20274.5430,18378.8880,16851.1100,16035.7680,15697.8940,15203.4330,14613.7550,14298.4920,14357.2420,14632.7170,14883.0430,15174.6110,15156.5270,14635.1620,13764.6240,12927.7070,12089.9220,11096.5110,9922.3970,8642.7290,7292.6860,5995.8250,4993.9430,4107.6760,3294.5790,2557.3280,2022.6610,1685.5990,1327.4800,948.3050,789.6660,584.0800,995.5180
2053,11877.4910,12034.4980,12174.4330,12274.9420,12392.1440,12494.0660,12581.5210,12655.3200,12717.8910,12771.6620,12809.3680,12828.5880,12834.9830,12839.1380,12841.9480,12843.8180,12847.0160,12854.2120,12867.0130,12886.5410,12921.7530,12977.7710,13053.1860,13141.0260,13242.1560,13367.3020,13520.9530,13699.3820,13886.6450,14076.6600,14307.0600,14591.9770,14909.1120,15212.7890,15501.0500,15781.0430,16048.0750,16289.8680,16511.8160,16728.4190,16820.8170,16735.3090,16529.3330,16322.6790,16101.7750,15879.0170,15676.0460,15492.8580,15326.4910,15199.9520,15076.1050,14943.5570,14841.0320,14799.0450,14787.9620,15007.8680,15554.0140,16330.2200,17051.8620,17664.0290,18553.3400,19847.3640,21305.7290,22672.3800,24132.7900,24641.9500,23696.5030,21818.4960,20029.4910,18120.5690,16577.1540,15742.5800,15381.5590,14863.2260,14251.0580,13898.9720,13899.9440,14104.9130,14288.9340,14517.4970,14440.1080,13865.8620,12950.5040,12073.4400,11198.0900,10193.8800,9046.5630,7820.2220,6494.1860,5266.7600,4403.2010,3577.8170,2762.3110,2107.6990,1688.8660,1398.1880,1089.8880,763.9680,585.7870,1085.5900
2054,11747.9980,11902.8720,12044.6650,12173.7400,12277.6410,12387.9750,12485.7850,12571.3840,12645.0820,12709.3470,12766.6440,12806.5180,12824.9720,12828.7800,12831.2750,12832.8640,12833.3770,12835.0870,12840.7490,12852.0230,12869.9850,12904.0400,12959.5270,13034.8460,13122.5950,13223.7020,13348.9100,13502.6650,13681.2350,13868.6980,14058.9480,14289.5600,14574.6350,14891.8700,15195.6290,15483.9540,15763.8620,16030.6010,16271.9460,16493.3810,16709.3650,16801.1590,16715.1270,16508.6320,16301.2920,16079.5260,15855.8110,15651.7950,15467.4130,15299.4400,15170.7030,15044.8360,14910.7250,14806.5900,14761.8840,14746.8630,14961.9690,15502.4160,16271.5980,16985.3680,17589.7640,18465.5150,19737.6390,21168.9150,22508.0980,23938.6390,24424.0270,23465.2820,21580.0580,19780.4670,17858.6630,16299.9220,15446.2870,15062.1950,14520.0970,13885.5660,13496.7360,13439.9380,13574.3730,13692.0620,13857.5850,13720.9190,13093.9150,12133.9280,11216.9000,10304.1680,9289.3620,8169.0670,6996.2890,5694.5220,4536.7660,3811.6790,3047.3320,2229.5800,1657.7250,1354.7900,1110.5460,852.1190,579.5090,1170.8490
2055,11620.9680,11770.4500,11911.1000,12042.7320,12165.1580,12278.1900,12381.6420,12475.3250,12559.0530,12632.6380,12698.5840,12759.3960,12801.4290,12819.1140,12820.3370,12821.1710,12821.5390,12820.6950,12820.9180,12825.0480,12834.7920,12851.1860,12884.0790,12939.0260,13014.2350,13101.8790,13202.9450,13328.1920,13482.0250,13660.7050,13848.3340,14038.7860,14269.5710,14554.7530,14872.0330,15175.8190,15464.1580,15743.9320,16010.3320,16251.1870,16472.0710,16687.3970,16778.5730,16692.0330,16485.0550,16277.0640,16054.4760,15829.8430,15624.8200,15439.2770,15269.7270,15138.8160,15010.9510,14875.3030,14769.5760,14722.1610,14703.2070,14913.4770,15448.1340,16210.1620,16915.9400,17512.4630,18374.5080,19624.5220,21028.4720,22339.9690,23740.4080,24201.9510,23230.0830,21337.9750,19528.1190,17593.7760,16019.9900,15147.4540,14740.3720,14174.6170,13517.8460,13092.3580,12977.8330,13041.7500,13093.1230,13195.6120,12999.7240,12320.1010,11315.6780,10358.8680,9408.9340,8383.7160,7290.6230,6171.5840,4894.3000,3806.3790,3219.8150,2516.6060,1696.7530,1207.7080,1020.6600,822.8680,614.3310,1247.5440
2056,11505.9500,11626.1020,11770.5320,11908.2040,12038.5460,12160.9860,12275.3750,12381.5610,12476.8680,12559.8830,12631.2960,12695.7700,12755.4400,12796.1960,12812.4720,12812.2400,12811.6290,12810.5210,12808.5980,12808.3510,12812.4370,12822.1490,12838.5820,12871.6050,12926.7350,13002.1720,13090.1030,13191.4910,13317.0650,13471.2070,13650.1620,13838.0330,14028.6880,14259.5440,14544.6160,14861.6300,15165.0700,15452.9690,15732.1680,15997.8450,16237.8370,16457.7320,16671.9260,16761.8820,16674.0620,16465.7070,16256.1010,16031.5910,15805.0770,15598.3390,15411.0300,15239.0160,15104.7140,14973.6160,14835.2530,14726.5900,14674.5440,14649.1060,14851.3400,15376.2610,16126.3250,16819.0210,17402.9090,18243.1380,19458.0520,20818.8360,22087.3650,23442.1060,23867.6040,22875.9340,20974.1040,19151.1360,17202.1290,15611.8700,14719.2870,14288.5730,13700.7800,13026.6450,12566.6920,12391.6050,12380.5780,12363.8950,12401.6320,12157.9380,11456.6290,10451.4550,9476.5990,8557.7000,7610.4120,6558.0460,5434.1540,4265.8440,3346.0930,2820.2340,2193.7750,1466.7180,1083.7170,872.6140,650.4440,1313.9770
2057,11396.2750,11525.6590,11630.0920,11769.4540,11904.1330,12033.1720,12155.6150,12271.3490,12380.2590,12477.1810,12559.4750,12628.7100,12691.7040,12750.2260,12789.7010,12804.5660,12802.8790,12800.8230,12798.2360,12795.2350,12794.5190,12798.5610,12808.2400,12824.7100,12857.8600,12913.1660,12988.8240,13077.0340,13178.7340,13304.6220,13459.0590,13638.2720,13826.3660,14017.2060,14248.1100,14533.0430,14849.7590,15152.8240,15440.2550,15718.8510,15983.7780,16222.8840,16441.7670,16654.8080,16743.5360,16654.4440,16444.7320,16233.5300,16007.1200,15778.7470,15570.3140,15381.2560,15206.7950,15069.1140,14934.7960,14793.7310,14682.1420,14625.4680,14593.5470,14787.7240,15302.8550,16040.8780,16720.4200,17291.6110,18109.9360,19289.6220,20607.0940,21832.5180,23141.4170,23530.8180,22519.4400,20608.0730,18772.1680,16808.6860,15202.1040,14289.5580,13835.2490,13225.4700,12534.0310,12039.6500,11804.0040,11718.0140,11633.2590,11606.2230,11314.7360,10591.8030,9585.9770,8593.1670,7705.4010,6836.1560,5824.6330,4695.9970,3636.8040,2885.3580,2420.2710,1870.6450,1236.4800,940.6290,698.8220,1372.1650
2058,11293.6160,11409.1030,11529.1030,11633.2850,11767.5700,11899.2460,12026.9730,12149.4110,12266.4830,12378.1100,12476.6400,12558.2060,12625.2580,12686.7680,12744.1380,12782.3280,12795.7820,12792.6400,12789.1380,12785.0740,12780.9940,12779.8090,12783.8060,12793.4520,12809.9580,12843.2320,12898.7110,12974.5850,13063.0680,13165.0730,13291.2660,13445.9870,13625.4460,13813.7500,14004.7620,14235.6980,14520.4730,14836.8700,15139.5390,15426.4810,15704.4550,15968.6140,16206.8180,16424.6750,16636.5470,16724.0410,16633.6830,16422.6270,16209.8450,15981.5510,15751.3330,15541.2190,15350.4260,15173.5290,15032.4780,14894.9490,14751.1910,14636.6830,14575.3850,14536.9840,14723.0890,15228.3930,15954.3230,16620.6630,17179.1170,17975.4820,19119.8530,20393.9200,21576.1520,22839.1140,23192.3880,22161.3690,20240.5940,18391.8780,16414.0530,14791.2580,13858.8090,13380.9340,12749.2080,12040.5130,11511.7340,11215.5380,11054.5850,10901.7570,10809.9450,10470.6800,9726.1710,8719.7610,7709.0630,6852.4950,6061.3590,5090.7520,3957.4490,3007.4560,2424.3830,2020.1050,1547.3560,1006.1350,758.2270,1430.4690
2059,11199.0510,11299.3720,11408.2690,11523.8640,11635.5620,11764.7580,11893.4210,12019.8260,12142.2490,12260.6490,12374.9850,12475.1150,12555.9480,12620.8100,12680.8330,12737.0460,12773.9490,12785.9890,12781.3920,12776.4460,12770.9050,12765.7460,12764.0920,12768.0450,12777.6560,12794.1960,12827.5930,12883.2410,12959.3240,13048.0730,13150.3750,13276.8630,13431.8560,13611.5470,13800.0470,13991.2150,14222.1650,14506.7590,14822.8120,15125.0610,15411.4930,15688.8230,15952.1930,16189.4750,16406.2890,16616.9760,16703.2290,16611.6110,16399.2290,16184.8830,15954.7230,15722.6790,15510.9010,15318.3870,15139.0690,14994.6590,14853.9290,14707.4910,14590.0730,14524.1560,14479.2770,14657.2960,15152.7350,15866.5160,16519.6020,17065.2760,17839.6170,18948.5870,20179.1490,21318.0990,22535.0260,22852.1490,21801.5700,19871.5400,18010.1590,16018.1490,14379.2690,13426.9910,12925.5890,12271.9680,11546.0720,10982.9390,10626.2200,10390.3210,10169.4360,10012.8570,9625.8430,8859.8190,7852.9050,6824.4000,5999.0940,5286.1270,4356.5090,3218.6290,2377.9050,1963.2410,1619.8010,1223.9620,775.7230,1500.6990
2060,11112.6600,11197.4200,11294.2630,11401.0800,11515.7640,11636.2060,11760.2970,11885.9300,12010.9960,12133.3870,12253.0980,12370.1250,12471.8410,12551.9300,12614.5950,12673.1210,12728.1700,12763.7810,12774.4070,12768.3560,12761.9660,12754.9490,12748.7130,12746.5900,12750.4980,12760.0730,12776.6450,12810.1590,12865.9680,12942.2500,13031.2530,13133.8370,13260.6030,13415.8450,13595.7430,13784.4120,13975.7100,14206.6410,14491.0150,14806.6800,15108.4660,15394.3470,15670.9950,15933.5390,16169.8670,16385.6070,16595.0800,16680.0800,16587.2170,16373.5390,16157.6590,15925.6650,15691.8290,15478.4170,15284.2090,15102.4960,14954.7490,14810.8390,14661.7410,14541.4300,14470.9040,14419.5560,14589.4670,15074.9730,15776.5080,16416.2520,16949.0730,17701.2880,18774.7110,19961.6080,21057.1270,22227.8630,22508.7980,21438.8130,19499.8010,17626.0190,15620.1060,13965.3760,12993.4090,12468.5550,11793.1370,11050.1470,10452.7490,10035.5740,9724.7810,9435.8880,9214.5830,8779.8880,7992.4610,6985.1840,5939.0210,5145.0850,4510.3650,3621.8560,2479.5590,1748.1930,1501.9490,1219.3800,900.4850,1591.3170
2061,11039.6070,11107.7520,11194.2260,11292.3030,11399.9190,11515.0080,11635.4980,11759.3160,11884.4370,12008.8130,12130.3560,12249.0670,12365.0010,12465.5020,12544.2610,12605.5590,12662.7280,12716.3920,12750.9920,12761.1780,12755.0860,12748.6690,12741.6950,12735.5910,12733.6540,12737.7950,12747.6630,12764.5630,12798.4110,12854.5420,12931.1170,13020.3810,13123.1860,13250.0650,13405.2760,13585.0100,13773.4230,13964.3530,14194.7940,14478.5480,14793.4560,15094.3540,15379.2330,15654.6340,15915.6290,16150.1700,16363.9520,16571.2200,16654.1060,16559.3750,16343.8810,16125.7570,15891.0310,15654.3730,15438.1500,15240.8580,15054.9670,14901.5940,14752.0650,14597.8240,14471.8120,14393.1030,14330.9810,14487.2980,14955.9210,15636.9080,16255.1090,16767.9480,17486.3610,18505.7670,19626.9890,20658.3600,21761.7240,21993.3430,20903.3520,18963.2030,17085.4710,15077.1460,13415.2430,12426.0280,11877.4160,11183.8070,10429.6240,9810.3040,9354.1070,8996.7810,8666.4580,8439.1050,7989.2750,7205.4900,6194.0600,5217.7580,4532.3100,3956.7190,3160.5630,2143.8430,1626.4140,1326.9930,981.6990,1704.7610
2062,10977.0230,11030.7850,11103.1380,11191.3290,11290.6430,11399.0600,11514.5590,11635.1000,11758.6470,11883.2590,12006.9500,12127.6460,12245.3610,12360.2040,12459.4930,12536.9240,12596.8560,12652.6700,12704.9500,12738.5410,12748.2860,12742.1540,12735.7100,12728.7780,12722.8060,12721.0550,12725.4300,12735.5900,12752.8180,12787.0030,12843.4560,12920.3270,13009.8540,13112.8820,13239.8770,13395.0620,13574.6380,13762.7990,13953.3650,14183.3210,14466.4650,14780.6240,15080.6410,15364.5250,15638.6860,15898.1390,16130.8990,16342.7300,16547.7970,16628.5710,16531.9690,16314.6530,16094.2800,15856.8140,15617.3280,15398.2880,15197.9050,15007.8310,14848.8290,14693.6740,14534.2860,14402.5680,14315.6740,14242.7730,14385.4990,14837.2500,15497.7040,16094.3750,16587.2440,17271.8690,18237.2770,19292.8440,20260.0860,21296.0980,21478.4010,20368.3720,18427.0340,16545.3010,14534.5110,12865.3890,11858.8980,11286.5090,10574.6870,9809.2900,9168.0300,8672.7930,8268.9170,7897.1500,7663.7410,7198.7630,6418.5990,5402.9900,4496.5330,3919.5690,3403.1000,2699.2890,1808.1360,1440.3320,1068.9970,1837.7150
2063,10923.1590,10962.4930,11020.3950,11098.4560,11188.3630,11288.9140,11398.1320,11514.0390,11634.6310,11757.9060,11882.0090,12005.0130,12124.8630,12241.5800,12355.3320,12453.4070,12529.5090,12588.0760,12642.5330,12693.4300,12726.0090,12735.3150,12729.1420,12722.6710,12715.7810,12709.9410,12708.3770,12712.9850,12723.4370,12740.9940,12775.5140,12832.2910,12909.4550,12999.2460,13102.4960,13229.6070,13384.7640,13564.1810,13752.0890,13942.2910,14171.7610,14454.2920,14767.6990,15066.8340,15349.7210,15622.6410,15880.5490,16111.5260,16321.4050,16524.2700,16602.9310,16504.4580,16285.3210,16062.7000,15822.4950,15580.1820,15358.3260,15154.8530,14960.5970,14795.9640,14635.1850,14470.6490,14333.2250,14238.1460,14154.4650,14283.5960,14718.4690,15358.3820,15933.5170,16406.4090,17057.2370,17968.6330,18958.5280,19861.6240,20830.2670,20963.2440,19833.1810,17890.6660,16004.9430,13991.6990,12315.3680,11291.6040,10695.4370,9965.4060,9188.7960,8525.5960,7991.3150,7540.8850,7127.6700,6888.2060,6408.0800,5631.5430,4611.7580,3775.1640,3306.7040,2849.3700,2237.9230,1472.3640,1157.6410,1987.8680
2064,10875.1030,10901.8220,10947.7790,11010.8800,11092.8390,11184.4540,11286.2340,11396.2440,11512.5490,11633.1820,11756.1750,11879.7580,12002.0640,12121.0580,12236.7670,12349.4180,12446.2720,12521.0390,12578.2340,12631.3310,12680.8390,12712.4050,12721.2700,12715.0560,12708.5590,12701.7120,12696.0050,12694.6260,12699.4680,12710.2120,12728.0960,12762.9480,12820.0430,12897.4960,12987.5410,13091.0060,13218.2220,13373.3390,13552.5800,13740.2200,13930.0410,14159.0060,14440.9000,14753.5300,15051.7560,15333.6230,15605.2780,15861.6210,16090.7950,16298.7020,16499.3490,16575.8900,16475.5550,16254.6150,16029.7640,15786.8410,15541.7200,15317.0670,15110.5210,14912.0990,14741.8490,14575.4580,14405.7880,14262.6700,14159.4120,14064.9580,14180.4830,14598.4390,15217.7570,15771.3050,16224.1790,16841.1530,17698.4560,18622.5900,19461.4610,20362.6480,20446.2850,19296.2810,17352.7530,15463.1990,13447.6700,11764.2700,10723.3190,10103.4230,9355.2410,8567.4840,7882.3980,7309.1170,6812.1670,6357.5340,6112.0350,5616.8000,4843.9550,3820.0820,3053.4250,2693.5180,2295.3610,1776.3370,1136.4440,2150.8940
2065,10829.8370,10846.3660,10882.0320,10934.9440,11003.2110,11084.9420,11178.2460,11281.2330,11392.0120,11508.6920,11629.3400,11752.0260,11875.0640,11996.6470,12114.7600,12229.4380,12340.9660,12436.5780,12509.9950,12565.8070,12617.5330,12665.6420,12696.1890,12704.6110,12698.3590,12691.8370,12685.0340,12679.4600,12678.2680,12683.3420,12694.3750,12712.5820,12747.7600,12805.1610,12882.8860,12973.1680,13076.8250,13204.1210,13359.1640,13538.1940,13725.5280,13914.9290,14143.3410,14424.5410,14736.3280,15033.5860,15314.3750,15584.7100,15839.4340,16066.7590,16272.6530,16471.0400,16545.4460,16443.2690,16220.5730,15993.5380,15747.9470,15500.0700,15272.6670,15063.0910,14860.5440,14684.7140,14512.7470,14337.9790,14189.1970,14077.7830,13972.5770,14074.4750,14475.4340,15074.0330,15605.8840,16038.6520,16621.6520,17424.6980,18282.8960,19057.3820,19890.9430,19925.2330,18755.5290,16811.3870,14918.3920,12900.9940,11210.8730,10152.9520,9509.4600,8743.2850,7944.5460,7237.7190,6625.5630,6082.2060,5586.2590,5334.7760,4824.5380,4055.5440,3027.7940,2331.2160,2079.9120,1741.0020,1314.4860,2322.2160
2066,10792.7020,10820.3060,10843.0450,10882.7470,10937.8510,11006.7920,11087.7130,11178.7560,11279.8360,11389.9810,11506.7420,11626.7550,11748.4310,11870.3420,11990.6850,12107.5210,12220.9310,12331.1650,12425.8330,12498.8390,12554.6150,12606.3180,12654.4710,12685.1460,12693.7470,12687.7200,12681.4810,12674.9990,12669.7570,12668.8880,12674.2640,12685.5760,12704.0320,12739.3670,12796.7990,12874.4400,12964.5550,13067.9350,13194.8790,13349.5110,13528.0320,13714.7070,13903.3120,14130.7060,14410.6200,14720.8830,15016.4390,15295.3180,15563.5880,15816.1170,16041.0760,16244.2740,16439.5590,16510.8330,16405.6310,16179.7760,15948.9100,15698.7340,15445.8440,15213.0450,14997.3970,14787.1760,14601.5550,14419.7140,14235.6780,14076.8020,13952.1520,13830.7990,13911.5270,14284.9290,14850.1730,15348.3900,15750.4230,16286.2000,17017.8240,17791.4870,18485.0270,19235.3680,19212.3150,18026.0510,16092.6940,14209.5910,12206.9730,10529.0350,9474.1750,8829.1540,8060.6800,7284.8090,6606.1530,5994.7760,5429.9780,4954.2870,4710.2920,4240.0180,3543.4680,2620.6390,2148.2100,1810.4250,1377.6660,2503.0840
2067,10759.8480,10764.5320,10811.1730,10840.1240,10883.8660,10941.1630,11010.7820,11090.8960,11179.6800,11278.8550,11388.3710,11505.2180,11624.6000,11745.2690,11866.0570,11985.1650,12100.7270,12212.8730,12321.8170,12415.5450,12488.1430,12543.8830,12595.5650,12643.7640,12674.5690,12683.3490,12677.5460,12671.5910,12665.4300,12660.5200,12659.9740,12665.6520,12677.2430,12695.9490,12731.4420,12788.9070,12866.4680,12956.4190,13059.5260,13186.1230,13340.3480,13518.3660,13704.3910,13892.2050,14118.5890,14397.2270,14705.9770,14999.8410,15276.8200,15543.0350,15793.3780,16015.9780,16216.4870,16408.6750,16476.8180,16368.5870,16139.5640,15904.8570,15650.0850,15392.1700,15153.9660,14932.2360,14714.3310,14518.9090,14327.1820,14133.8690,13964.8900,13826.9940,13689.4850,13749.0390,14094.8890,14626.7870,15091.3770,15462.6780,15951.2370,16611.4410,17300.5690,17913.1600,18580.2810,18499.8650,17296.9920,15374.3510,13501.0750,11513.1690,9847.3550,8795.5180,8148.9430,7378.1400,6625.1180,5974.6170,5363.9970,4777.7280,4322.2840,4085.7690,3655.4570,3031.3480,2213.4430,1863.7960,1430.6590,2690.6120
2068,10729.4590,10731.9900,10748.8750,10801.2420,10836.4050,10884.1840,10943.6720,11013.9630,11093.2640,11179.7810,11277.0450,11385.9220,11502.8470,11621.5880,11741.2420,11860.8980,11978.7610,12093.0400,12203.9150,12311.5600,12404.3400,12476.5240,12532.2260,12583.8830,12632.1240,12663.0560,12672.0150,12666.4370,12660.7660,12654.9270,12650.3480,12650.1260,12656.1050,12667.9760,12686.9300,12722.5790,12780.0720,12857.5470,12947.3270,13050.1530,13176.3940,13330.2010,13507.7030,13693.0630,13880.0730,14105.4300,14382.7720,14689.9850,14982.1350,15257.1940,15521.3320,15769.4700,15989.6940,16187.4990,16376.5750,16441.5820,16330.3280,16098.1520,15859.6210,15600.2700,15337.3490,15093.7550,14865.9570,14640.3820,14435.1690,14233.5690,14030.9890,13851.9170,13700.7820,13547.1210,13585.4900,13903.7540,14402.2560,14833.1750,15173.7090,15614.9990,16203.7120,16808.2290,17339.8030,17923.6290,17785.8390,16566.4400,14654.6590,12791.3510,10818.3070,9164.7430,8116.0080,7467.9270,6694.8510,5964.7390,5342.4500,4732.6310,4124.9290,3689.7710,3460.7560,3070.4490,2518.8500,1805.9600,1469.9910,2875.0570
2069,10699.7230,10701.7190,10715.6400,10740.9130,10789.2330,10830.6010,10882.4080,10944.0750,11015.0250,11093.4980,11177.7320,11273.0650,11381.2830,11498.2620,11616.3410,11734.9570,11853.4570,11970.0530,12083.0270,12192.6080,12298.9340,12390.7480,12462.5040,12518.1570,12569.7800,12618.0530,12649.1060,12658.2430,12652.8910,12647.5040,12641.9880,12637.7420,12637.8440,12644.1230,12656.2700,12675.4700,12711.2680,12768.7790,12846.1520,12935.7440,13038.2700,13164.1300,13317.4890,13494.4410,13679.1010,13865.2710,14089.5570,14365.5480,14671.1660,14961.5460,15234.6310,15496.6420,15742.5270,15960.3340,16155.3950,16341.3230,16403.1810,16288.9260,16053.6420,15811.3320,15547.4520,15279.5740,15030.6380,14796.8160,14563.6130,14348.6490,14137.2130,13925.4060,13736.2740,13571.9290,13402.1450,13419.3220,13709.9370,14174.9470,14572.1100,14881.8090,15275.7440,15792.8520,16312.6380,16763.0880,17263.5040,17068.3640,15832.6730,13932.1210,12079.1390,10121.3370,8480.3430,7434.9110,6785.4480,6010.2480,5303.1880,4709.2310,4100.3310,3471.3120,3056.5240,2835.0540,2484.8280,2005.8490,1398.1140,3043.8930
